Pivot Field Names (group),Pivot Field Names,Player,Team1,5v5 TOI,Pivot Field Values
DZ Retrievals/Exits,Failed Exit per 60,Kevin Hayes,PIT,126.8666667,-0.401733267
DZ Retrievals/Exits,Exits w/ Possession per 60,Kevin Hayes,PIT,126.8666667,-1.369515712
DZ Retrievals/Exits,Exit w/ Possession%,Kevin Hayes,PIT,126.8666667,-2.535874202
DZ Retrievals/Exits,Successful Exit%,Kevin Hayes,PIT,126.8666667,-0.417207014
DZ Retrievals/Exits,Exits per 60,Kevin Hayes,PIT,126.8666667,-0.095861847
DZ Retrievals/Exits,Exit off Retrieval%,Kevin Hayes,PIT,126.8666667,-1.256219091
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Kevin Hayes,PIT,126.8666667,-0.50770429
DZ Retrievals/Exits,Successful Retrieval%,Kevin Hayes,PIT,126.8666667,1.30120386
DZ Retrievals/Exits,Botched Retrievals per 60,Kevin Hayes,PIT,126.8666667,1.255623331
DZ Retrievals/Exits,Retrievals per 60,Kevin Hayes,PIT,126.8666667,0.500711358
DZ Retrievals/Exits,DZ Puck Touches per 60,Kevin Hayes,PIT,126.8666667,0.614846025
DZ Retrievals/Exits,Failed Exit%,Evgeni Malkin,PIT,220.5,-0.434888163
DZ Retrievals/Exits,Failed Exit per 60,Evgeni Malkin,PIT,220.5,-0.091672266
DZ Retrievals/Exits,Exits w/ Possession per 60,Evgeni Malkin,PIT,220.5,1.699292371
DZ Retrievals/Exits,Exit w/ Possession%,Evgeni Malkin,PIT,220.5,1.054367119
DZ Retrievals/Exits,Successful Exit%,Evgeni Malkin,PIT,220.5,0.365786305
DZ Retrievals/Exits,Exits per 60,Evgeni Malkin,PIT,220.5,1.079842297
DZ Retrievals/Exits,Exit off Retrieval%,Evgeni Malkin,PIT,220.5,0.477144765
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Evgeni Malkin,PIT,220.5,1.123922394
DZ Retrievals/Exits,Successful Retrieval%,Evgeni Malkin,PIT,220.5,-0.557196097
DZ Retrievals/Exits,Botched Retrievals per 60,Evgeni Malkin,PIT,220.5,-1.130111435
DZ Retrievals/Exits,Retrievals per 60,Evgeni Malkin,PIT,220.5,0.996912218
DZ Retrievals/Exits,DZ Puck Touches per 60,Evgeni Malkin,PIT,220.5,0.841948089
DZ Retrievals/Exits,Failed Exit%,Erik Karlsson,PIT,339.7166667,0.563683382
DZ Retrievals/Exits,Failed Exit per 60,Erik Karlsson,PIT,339.7166667,-0.846879048
DZ Retrievals/Exits,Exits w/ Possession per 60,Erik Karlsson,PIT,339.7166667,1.911868722
DZ Retrievals/Exits,Exit w/ Possession%,Erik Karlsson,PIT,339.7166667,-0.256528544
DZ Retrievals/Exits,Successful Exit%,Erik Karlsson,PIT,339.7166667,0.52298116
DZ Retrievals/Exits,Exits per 60,Erik Karlsson,PIT,339.7166667,2.564281815
DZ Retrievals/Exits,Exit off Retrieval%,Erik Karlsson,PIT,339.7166667,0.605110934
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Erik Karlsson,PIT,339.7166667,1.460635443
DZ Retrievals/Exits,Successful Retrieval%,Erik Karlsson,PIT,339.7166667,0.467352156
DZ Retrievals/Exits,Botched Retrievals per 60,Erik Karlsson,PIT,339.7166667,-0.326641414
DZ Retrievals/Exits,Retrievals per 60,Erik Karlsson,PIT,339.7166667,1.313972172
DZ Retrievals/Exits,DZ Puck Touches per 60,Erik Karlsson,PIT,339.7166667,1.403943065
DZ Retrievals/Exits,Failed Exit%,Drew O'Connor,PIT,175.7666667,-1.026466129
DZ Retrievals/Exits,Failed Exit per 60,Drew O'Connor,PIT,175.7666667,0.636600832
DZ Retrievals/Exits,Exits w/ Possession per 60,Drew O'Connor,PIT,175.7666667,1.152270579
DZ Retrievals/Exits,Exit w/ Possession%,Drew O'Connor,PIT,175.7666667,0.433322993
DZ Retrievals/Exits,Successful Exit%,Drew O'Connor,PIT,175.7666667,0.916105139
DZ Retrievals/Exits,Exits per 60,Drew O'Connor,PIT,175.7666667,0.954955479
DZ Retrievals/Exits,Exit off Retrieval%,Drew O'Connor,PIT,175.7666667,1.822924156
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Drew O'Connor,PIT,175.7666667,0.894599749
DZ Retrievals/Exits,Successful Retrieval%,Drew O'Connor,PIT,175.7666667,-0.585786866
DZ Retrievals/Exits,Botched Retrievals per 60,Drew O'Connor,PIT,175.7666667,-0.540125064
DZ Retrievals/Exits,Retrievals per 60,Drew O'Connor,PIT,175.7666667,-0.190759705
DZ Retrievals/Exits,DZ Puck Touches per 60,Drew O'Connor,PIT,175.7666667,-0.277663535
DZ Retrievals/Exits,Failed Exit%,Cody Glass,PIT,128.4833333,-0.705779083
DZ Retrievals/Exits,Failed Exit per 60,Cody Glass,PIT,128.4833333,0.744437431
DZ Retrievals/Exits,Exits w/ Possession per 60,Cody Glass,PIT,128.4833333,-0.18495684
DZ Retrievals/Exits,Exit w/ Possession%,Cody Glass,PIT,128.4833333,0.235117421
DZ Retrievals/Exits,Successful Exit%,Cody Glass,PIT,128.4833333,0.617784155
DZ Retrievals/Exits,Exits per 60,Cody Glass,PIT,128.4833333,-0.330699847
DZ Retrievals/Exits,Exit off Retrieval%,Cody Glass,PIT,128.4833333,-0.688141861
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Cody Glass,PIT,128.4833333,-0.535979884
DZ Retrievals/Exits,Successful Retrieval%,Cody Glass,PIT,128.4833333,0.39265277
DZ Retrievals/Exits,Botched Retrievals per 60,Cody Glass,PIT,128.4833333,0.43675523
DZ Retrievals/Exits,Retrievals per 60,Cody Glass,PIT,128.4833333,-0.153139135
DZ Retrievals/Exits,DZ Puck Touches per 60,Cody Glass,PIT,128.4833333,-0.381929867
DZ Retrievals/Exits,Failed Exit%,Bryan Rust,PIT,233.8,-1.61137373
DZ Retrievals/Exits,Failed Exit per 60,Bryan Rust,PIT,233.8,1.247905733
DZ Retrievals/Exits,Exits w/ Possession per 60,Bryan Rust,PIT,233.8,0.632093153
DZ Retrievals/Exits,Exit w/ Possession%,Bryan Rust,PIT,233.8,-0.314379327
DZ Retrievals/Exits,Successful Exit%,Bryan Rust,PIT,233.8,1.460218828
DZ Retrievals/Exits,Exits per 60,Bryan Rust,PIT,233.8,0.929990824
DZ Retrievals/Exits,Exit off Retrieval%,Bryan Rust,PIT,233.8,-0.451443015
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Bryan Rust,PIT,233.8,-0.01126759
DZ Retrievals/Exits,Successful Retrieval%,Bryan Rust,PIT,233.8,0.440471248
DZ Retrievals/Exits,Botched Retrievals per 60,Bryan Rust,PIT,233.8,0.355615605
DZ Retrievals/Exits,Retrievals per 60,Bryan Rust,PIT,233.8,0.406037582
DZ Retrievals/Exits,DZ Puck Touches per 60,Bryan Rust,PIT,233.8,0.713747417
DZ Retrievals/Exits,Failed Exit%,Blake Lizotte,PIT,135.2833333,-0.329801168
DZ Retrievals/Exits,Failed Exit per 60,Blake Lizotte,PIT,135.2833333,-0.260887231
DZ Retrievals/Exits,Exits w/ Possession per 60,Blake Lizotte,PIT,135.2833333,0.356818782
DZ Retrievals/Exits,Exit w/ Possession%,Blake Lizotte,PIT,135.2833333,-0.993757124
DZ Retrievals/Exits,Successful Exit%,Blake Lizotte,PIT,135.2833333,0.268028519
DZ Retrievals/Exits,Exits per 60,Blake Lizotte,PIT,135.2833333,1.163950938
DZ Retrievals/Exits,Exit off Retrieval%,Blake Lizotte,PIT,135.2833333,-0.085635708
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Blake Lizotte,PIT,135.2833333,0.406173325
DZ Retrievals/Exits,Successful Retrieval%,Blake Lizotte,PIT,135.2833333,-0.061622775
DZ Retrievals/Exits,Botched Retrievals per 60,Blake Lizotte,PIT,135.2833333,-0.299792264
DZ Retrievals/Exits,Retrievals per 60,Blake Lizotte,PIT,135.2833333,0.62913911
DZ Retrievals/Exits,DZ Puck Touches per 60,Blake Lizotte,PIT,135.2833333,0.837000157
DZ Retrievals/Exits,Failed Exit%,Anthony Beauvillier,PIT,191.9666667,-0.761408469
DZ Retrievals/Exits,Failed Exit per 60,Anthony Beauvillier,PIT,191.9666667,0.740022196
DZ Retrievals/Exits,Exits w/ Possession per 60,Anthony Beauvillier,PIT,191.9666667,-0.980748911
DZ Retrievals/Exits,Exit w/ Possession%,Anthony Beauvillier,PIT,191.9666667,-1.649156882
DZ Retrievals/Exits,Successful Exit%,Anthony Beauvillier,PIT,191.9666667,0.669533714
DZ Retrievals/Exits,Exits per 60,Anthony Beauvillier,PIT,191.9666667,-0.189309343
DZ Retrievals/Exits,Exit off Retrieval%,Anthony Beauvillier,PIT,191.9666667,-0.976296977
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Anthony Beauvillier,PIT,191.9666667,-0.898492935
DZ Retrievals/Exits,Successful Retrieval%,Anthony Beauvillier,PIT,191.9666667,-0.585786866
DZ Retrievals/Exits,Botched Retrievals per 60,Anthony Beauvillier,PIT,191.9666667,-0.388582484
DZ Retrievals/Exits,Retrievals per 60,Anthony Beauvillier,PIT,191.9666667,-0.475778401
DZ Retrievals/Exits,DZ Puck Touches per 60,Anthony Beauvillier,PIT,191.9666667,-0.053498958
DZ Retrievals/Exits,Failed Exit%,Tyson Foerster,PHI,217.1833333,-0.295878348
DZ Retrievals/Exits,Failed Exit per 60,Tyson Foerster,PHI,217.1833333,0.209096113
DZ Retrievals/Exits,Exits w/ Possession per 60,Tyson Foerster,PHI,217.1833333,0.059867892
DZ Retrievals/Exits,Exit w/ Possession%,Tyson Foerster,PHI,217.1833333,0.098575805
DZ Retrievals/Exits,Successful Exit%,Tyson Foerster,PHI,217.1833333,0.203787688
DZ Retrievals/Exits,Exits per 60,Tyson Foerster,PHI,217.1833333,0.006642483
DZ Retrievals/Exits,Exit off Retrieval%,Tyson Foerster,PHI,217.1833333,-0.214744169
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Tyson Foerster,PHI,217.1833333,0.198646222
DZ Retrievals/Exits,Successful Retrieval%,Tyson Foerster,PHI,217.1833333,-0.024789623
DZ Retrievals/Exits,Botched Retrievals per 60,Tyson Foerster,PHI,217.1833333,-0.197677458
DZ Retrievals/Exits,Retrievals per 60,Tyson Foerster,PHI,217.1833333,0.472421826
DZ Retrievals/Exits,DZ Puck Touches per 60,Tyson Foerster,PHI,217.1833333,0.519278823
DZ Retrievals/Exits,Failed Exit%,Travis Sanheim,PHI,336.7999997,1.548373104
DZ Retrievals/Exits,Failed Exit per 60,Travis Sanheim,PHI,336.7999997,1.317368606
DZ Retrievals/Exits,Exits w/ Possession per 60,Travis Sanheim,PHI,336.7999997,0.062051043
DZ Retrievals/Exits,Exit w/ Possession%,Travis Sanheim,PHI,336.7999997,-0.421482002
DZ Retrievals/Exits,Successful Exit%,Travis Sanheim,PHI,336.7999997,1.354565313
DZ Retrievals/Exits,Exits per 60,Travis Sanheim,PHI,336.7999997,0.371652308
DZ Retrievals/Exits,Exit off Retrieval%,Travis Sanheim,PHI,336.7999997,0.59718664
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Travis Sanheim,PHI,336.7999997,0.77292751
DZ Retrievals/Exits,Successful Retrieval%,Travis Sanheim,PHI,336.7999997,1.192323074
DZ Retrievals/Exits,Botched Retrievals per 60,Travis Sanheim,PHI,336.7999997,0.936437807
DZ Retrievals/Exits,Retrievals per 60,Travis Sanheim,PHI,336.7999997,0.457066212
DZ Retrievals/Exits,DZ Puck Touches per 60,Travis Sanheim,PHI,336.7999997,0.091957494
DZ Retrievals/Exits,Failed Exit%,Travis Konecny,PHI,264.033333,-1.082887759
DZ Retrievals/Exits,Failed Exit per 60,Travis Konecny,PHI,264.033333,0.230465878
DZ Retrievals/Exits,Exits w/ Possession per 60,Travis Konecny,PHI,264.033333,2.085163329
DZ Retrievals/Exits,Exit w/ Possession%,Travis Konecny,PHI,264.033333,-0.095225199
DZ Retrievals/Exits,Successful Exit%,Travis Konecny,PHI,264.033333,0.916105139
DZ Retrievals/Exits,Exits per 60,Travis Konecny,PHI,264.033333,2.404496594
DZ Retrievals/Exits,Exit off Retrieval%,Travis Konecny,PHI,264.033333,0.59826491
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Travis Konecny,PHI,264.033333,1.159241046
DZ Retrievals/Exits,Successful Retrieval%,Travis Konecny,PHI,264.033333,0.619790542
DZ Retrievals/Exits,Botched Retrievals per 60,Travis Konecny,PHI,264.033333,0.458671658
DZ Retrievals/Exits,Retrievals per 60,Travis Konecny,PHI,264.033333,0.928506662
DZ Retrievals/Exits,DZ Puck Touches per 60,Travis Konecny,PHI,264.033333,2.19657433
DZ Retrievals/Exits,Failed Exit%,Sean Couturier,PHI,266.566667,-0.594520312
DZ Retrievals/Exits,Failed Exit per 60,Sean Couturier,PHI,266.566667,-0.023385944
DZ Retrievals/Exits,Exits w/ Possession per 60,Sean Couturier,PHI,266.566667,0.757175636
DZ Retrievals/Exits,Exit w/ Possession%,Sean Couturier,PHI,266.566667,-0.993757124
DZ Retrievals/Exits,Successful Exit%,Sean Couturier,PHI,266.566667,0.594413387
DZ Retrievals/Exits,Exits per 60,Sean Couturier,PHI,266.566667,1.69790116
DZ Retrievals/Exits,Exit off Retrieval%,Sean Couturier,PHI,266.566667,-0.231958631
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Sean Couturier,PHI,266.566667,1.122042887
DZ Retrievals/Exits,Successful Retrieval%,Sean Couturier,PHI,266.566667,0.455311466
DZ Retrievals/Exits,Botched Retrievals per 60,Sean Couturier,PHI,266.566667,0.071556646
DZ Retrievals/Exits,Retrievals per 60,Sean Couturier,PHI,266.566667,1.757196149
DZ Retrievals/Exits,DZ Puck Touches per 60,Sean Couturier,PHI,266.566667,-2.27962132
DZ Retrievals/Exits,Failed Exit%,Scott Laughton,PHI,175.0499997,1.825357955
DZ Retrievals/Exits,Failed Exit per 60,Scott Laughton,PHI,175.0499997,-1.419315308
DZ Retrievals/Exits,Exits w/ Possession per 60,Scott Laughton,PHI,175.0499997,0.815501394
DZ Retrievals/Exits,Exit w/ Possession%,Scott Laughton,PHI,175.0499997,-0.276913639
DZ Retrievals/Exits,Successful Exit%,Scott Laughton,PHI,175.0499997,-0.541405954
DZ Retrievals/Exits,Exits per 60,Scott Laughton,PHI,175.0499997,1.114538282
DZ Retrievals/Exits,Exit off Retrieval%,Scott Laughton,PHI,175.0499997,0.477144765
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Scott Laughton,PHI,175.0499997,0.502382517
DZ Retrievals/Exits,Successful Retrieval%,Scott Laughton,PHI,175.0499997,-1.76515607
DZ Retrievals/Exits,Botched Retrievals per 60,Scott Laughton,PHI,175.0499997,-2.3505773
DZ Retrievals/Exits,Retrievals per 60,Scott Laughton,PHI,175.0499997,0.265403347
DZ Retrievals/Exits,DZ Puck Touches per 60,Scott Laughton,PHI,175.0499997,0.721830181
DZ Retrievals/Exits,Failed Exit%,Ryan Poehling,PHI,157.2999997,0.285435421
DZ Retrievals/Exits,Failed Exit per 60,Ryan Poehling,PHI,157.2999997,-0.42020296
DZ Retrievals/Exits,Exits w/ Possession per 60,Ryan Poehling,PHI,157.2999997,0.860973162
DZ Retrievals/Exits,Exit w/ Possession%,Ryan Poehling,PHI,157.2999997,0.64474227
DZ Retrievals/Exits,Successful Exit%,Ryan Poehling,PHI,157.2999997,-0.106709663
DZ Retrievals/Exits,Exits per 60,Ryan Poehling,PHI,157.2999997,0.522483499
DZ Retrievals/Exits,Exit off Retrieval%,Ryan Poehling,PHI,157.2999997,0.477144765
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Ryan Poehling,PHI,157.2999997,0.869938171
DZ Retrievals/Exits,Successful Retrieval%,Ryan Poehling,PHI,157.2999997,-0.390580929
DZ Retrievals/Exits,Botched Retrievals per 60,Ryan Poehling,PHI,157.2999997,-0.750941896
DZ Retrievals/Exits,Retrievals per 60,Ryan Poehling,PHI,157.2999997,0.697990589
DZ Retrievals/Exits,DZ Puck Touches per 60,Ryan Poehling,PHI,157.2999997,0.816813151
DZ Retrievals/Exits,Failed Exit%,Rasmus Ristolainen,PHI,235.6666663,-0.820745538
DZ Retrievals/Exits,Failed Exit per 60,Rasmus Ristolainen,PHI,235.6666663,-1.483040809
DZ Retrievals/Exits,Exits w/ Possession per 60,Rasmus Ristolainen,PHI,235.6666663,0.210629025
DZ Retrievals/Exits,Exit w/ Possession%,Rasmus Ristolainen,PHI,235.6666663,-1.081439272
DZ Retrievals/Exits,Successful Exit%,Rasmus Ristolainen,PHI,235.6666663,-0.301721236
DZ Retrievals/Exits,Exits per 60,Rasmus Ristolainen,PHI,235.6666663,1.195094493
DZ Retrievals/Exits,Exit off Retrieval%,Rasmus Ristolainen,PHI,235.6666663,-0.58348897
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Rasmus Ristolainen,PHI,235.6666663,0.596769815
DZ Retrievals/Exits,Successful Retrieval%,Rasmus Ristolainen,PHI,235.6666663,-0.091537398
DZ Retrievals/Exits,Botched Retrievals per 60,Rasmus Ristolainen,PHI,235.6666663,-1.297358425
DZ Retrievals/Exits,Retrievals per 60,Rasmus Ristolainen,PHI,235.6666663,1.56495931
DZ Retrievals/Exits,DZ Puck Touches per 60,Rasmus Ristolainen,PHI,235.6666663,1.31172928
DZ Retrievals/Exits,Failed Exit%,Owen Tippett,PHI,196.183333,1.741913877
DZ Retrievals/Exits,Failed Exit per 60,Owen Tippett,PHI,196.183333,-1.43182525
DZ Retrievals/Exits,Exits w/ Possession per 60,Owen Tippett,PHI,196.183333,0.395918503
DZ Retrievals/Exits,Exit w/ Possession%,Owen Tippett,PHI,196.183333,-0.608227855
DZ Retrievals/Exits,Successful Exit%,Owen Tippett,PHI,196.183333,-0.662716547
DZ Retrievals/Exits,Exits per 60,Owen Tippett,PHI,196.183333,0.878994623
DZ Retrievals/Exits,Exit off Retrieval%,Owen Tippett,PHI,196.183333,-0.652637034
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Owen Tippett,PHI,196.183333,0.696449516
DZ Retrievals/Exits,Successful Retrieval%,Owen Tippett,PHI,196.183333,-1.702577296
DZ Retrievals/Exits,Botched Retrievals per 60,Owen Tippett,PHI,196.183333,-3.570974904
DZ Retrievals/Exits,Retrievals per 60,Owen Tippett,PHI,196.183333,1.694310577
DZ Retrievals/Exits,DZ Puck Touches per 60,Owen Tippett,PHI,196.183333,1.530237925
DZ Retrievals/Exits,Failed Exit%,Noah Cates,PHI,184.766667,-1.640352759
DZ Retrievals/Exits,Failed Exit per 60,Noah Cates,PHI,184.766667,1.86212272
DZ Retrievals/Exits,Exits w/ Possession per 60,Noah Cates,PHI,184.766667,-0.060280443
DZ Retrievals/Exits,Exit w/ Possession%,Noah Cates,PHI,184.766667,-0.993757124
DZ Retrievals/Exits,Successful Exit%,Noah Cates,PHI,184.766667,2.066771792
DZ Retrievals/Exits,Exits per 60,Noah Cates,PHI,184.766667,0.607671654
DZ Retrievals/Exits,Exit off Retrieval%,Noah Cates,PHI,184.766667,0.051542032
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Noah Cates,PHI,184.766667,0.716833015
DZ Retrievals/Exits,Successful Retrieval%,Noah Cates,PHI,184.766667,0.339208588
DZ Retrievals/Exits,Botched Retrievals per 60,Noah Cates,PHI,184.766667,0.116771774
DZ Retrievals/Exits,Retrievals per 60,Noah Cates,PHI,184.766667,0.901947498
DZ Retrievals/Exits,DZ Puck Touches per 60,Noah Cates,PHI,184.766667,0.193635893
DZ Retrievals/Exits,Failed Exit%,Nick Seeler,PHI,229.6500003,-2.983377595
DZ Retrievals/Exits,Failed Exit per 60,Nick Seeler,PHI,229.6500003,-1.158202725
DZ Retrievals/Exits,Exits w/ Possession per 60,Nick Seeler,PHI,229.6500003,-1.599941084
DZ Retrievals/Exits,Exit w/ Possession%,Nick Seeler,PHI,229.6500003,-1.762703575
DZ Retrievals/Exits,Successful Exit%,Nick Seeler,PHI,229.6500003,-1.758313662
DZ Retrievals/Exits,Exits per 60,Nick Seeler,PHI,229.6500003,-1.152815054
DZ Retrievals/Exits,Exit off Retrieval%,Nick Seeler,PHI,229.6500003,0.699613044
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Nick Seeler,PHI,229.6500003,0.06476565
DZ Retrievals/Exits,Successful Retrieval%,Nick Seeler,PHI,229.6500003,-1.419668921
DZ Retrievals/Exits,Botched Retrievals per 60,Nick Seeler,PHI,229.6500003,-1.614941298
DZ Retrievals/Exits,Retrievals per 60,Nick Seeler,PHI,229.6500003,-0.513889164
DZ Retrievals/Exits,DZ Puck Touches per 60,Nick Seeler,PHI,229.6500003,-1.036313125
DZ Retrievals/Exits,Failed Exit%,Morgan Frost,PHI,117.4666663,2.258728813
DZ Retrievals/Exits,Failed Exit per 60,Morgan Frost,PHI,117.4666663,-1.805401079
DZ Retrievals/Exits,Exits w/ Possession per 60,Morgan Frost,PHI,117.4666663,-0.177324742
DZ Retrievals/Exits,Exit w/ Possession%,Morgan Frost,PHI,117.4666663,0.098575805
DZ Retrievals/Exits,Successful Exit%,Morgan Frost,PHI,117.4666663,-1.659196416
DZ Retrievals/Exits,Exits per 60,Morgan Frost,PHI,117.4666663,-0.252181506
DZ Retrievals/Exits,Exit off Retrieval%,Morgan Frost,PHI,117.4666663,1.962885212
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Morgan Frost,PHI,117.4666663,0.885624484
DZ Retrievals/Exits,Successful Retrieval%,Morgan Frost,PHI,117.4666663,-2.141726587
DZ Retrievals/Exits,Botched Retrievals per 60,Morgan Frost,PHI,117.4666663,-2.327040806
DZ Retrievals/Exits,Retrievals per 60,Morgan Frost,PHI,117.4666663,-0.272307308
DZ Retrievals/Exits,DZ Puck Touches per 60,Morgan Frost,PHI,117.4666663,0.544322763
DZ Retrievals/Exits,Failed Exit%,Matvei Michkov,PHI,199.2333333,0.540319151
DZ Retrievals/Exits,Failed Exit per 60,Matvei Michkov,PHI,199.2333333,-0.660616581
DZ Retrievals/Exits,Exits w/ Possession per 60,Matvei Michkov,PHI,199.2333333,0.342713831
DZ Retrievals/Exits,Exit w/ Possession%,Matvei Michkov,PHI,199.2333333,0.766112595
DZ Retrievals/Exits,Successful Exit%,Matvei Michkov,PHI,199.2333333,-0.618117064
DZ Retrievals/Exits,Exits per 60,Matvei Michkov,PHI,199.2333333,-0.058152016
DZ Retrievals/Exits,Exit off Retrieval%,Matvei Michkov,PHI,199.2333333,0.889850445
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Matvei Michkov,PHI,199.2333333,0.107008943
DZ Retrievals/Exits,Successful Retrieval%,Matvei Michkov,PHI,199.2333333,0.043210043
DZ Retrievals/Exits,Botched Retrievals per 60,Matvei Michkov,PHI,199.2333333,0.199465695
DZ Retrievals/Exits,Retrievals per 60,Matvei Michkov,PHI,199.2333333,-0.459019712
DZ Retrievals/Exits,DZ Puck Touches per 60,Matvei Michkov,PHI,199.2333333,-0.11105548
DZ Retrievals/Exits,Failed Exit%,Joel Farabee,PHI,162,0.406808626
DZ Retrievals/Exits,Failed Exit per 60,Joel Farabee,PHI,162,0.532456688
DZ Retrievals/Exits,Exits w/ Possession per 60,Joel Farabee,PHI,162,-0.592516079
DZ Retrievals/Exits,Exit w/ Possession%,Joel Farabee,PHI,162,-1.964719729
DZ Retrievals/Exits,Successful Exit%,Joel Farabee,PHI,162,0.762682919
DZ Retrievals/Exits,Exits per 60,Joel Farabee,PHI,162,0.714305728
DZ Retrievals/Exits,Exit off Retrieval%,Joel Farabee,PHI,162,-0.626394336
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Joel Farabee,PHI,162,-0.335119861
DZ Retrievals/Exits,Successful Retrieval%,Joel Farabee,PHI,162,-1.61913893
DZ Retrievals/Exits,Botched Retrievals per 60,Joel Farabee,PHI,162,-1.991626768
DZ Retrievals/Exits,Retrievals per 60,Joel Farabee,PHI,162,0.096250897
DZ Retrievals/Exits,DZ Puck Touches per 60,Joel Farabee,PHI,162,0.464286375
DZ Retrievals/Exits,Failed Exit%,Jamie Drysdale,PHI,193.1833333,-1.085425879
DZ Retrievals/Exits,Failed Exit per 60,Jamie Drysdale,PHI,193.1833333,-0.316890804
DZ Retrievals/Exits,Exits w/ Possession per 60,Jamie Drysdale,PHI,193.1833333,0.286569245
DZ Retrievals/Exits,Exit w/ Possession%,Jamie Drysdale,PHI,193.1833333,1.190047303
DZ Retrievals/Exits,Successful Exit%,Jamie Drysdale,PHI,193.1833333,-0.436109227
DZ Retrievals/Exits,Exits per 60,Jamie Drysdale,PHI,193.1833333,-0.358797267
DZ Retrievals/Exits,Exit off Retrieval%,Jamie Drysdale,PHI,193.1833333,0.850638744
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Jamie Drysdale,PHI,193.1833333,-0.502420955
DZ Retrievals/Exits,Successful Retrieval%,Jamie Drysdale,PHI,193.1833333,-0.525533878
DZ Retrievals/Exits,Botched Retrievals per 60,Jamie Drysdale,PHI,193.1833333,0.050869511
DZ Retrievals/Exits,Retrievals per 60,Jamie Drysdale,PHI,193.1833333,-1.311424987
DZ Retrievals/Exits,DZ Puck Touches per 60,Jamie Drysdale,PHI,193.1833333,-1.17176133
DZ Retrievals/Exits,Failed Exit%,Garnet Hathaway,PHI,146.3333337,2.07569019
DZ Retrievals/Exits,Failed Exit per 60,Garnet Hathaway,PHI,146.3333337,-2.063269474
DZ Retrievals/Exits,Exits w/ Possession per 60,Garnet Hathaway,PHI,146.3333337,-0.749834287
DZ Retrievals/Exits,Exit w/ Possession%,Garnet Hathaway,PHI,146.3333337,0.527706599
DZ Retrievals/Exits,Successful Exit%,Garnet Hathaway,PHI,146.3333337,-2.675369564
DZ Retrievals/Exits,Exits per 60,Garnet Hathaway,PHI,146.3333337,-1.046380234
DZ Retrievals/Exits,Exit off Retrieval%,Garnet Hathaway,PHI,146.3333337,0.997153922
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Garnet Hathaway,PHI,146.3333337,1.385123417
DZ Retrievals/Exits,Successful Retrieval%,Garnet Hathaway,PHI,146.3333337,-1.424449411
DZ Retrievals/Exits,Botched Retrievals per 60,Garnet Hathaway,PHI,146.3333337,-2.339282237
DZ Retrievals/Exits,Retrievals per 60,Garnet Hathaway,PHI,146.3333337,0.841329765
DZ Retrievals/Exits,DZ Puck Touches per 60,Garnet Hathaway,PHI,146.3333337,0.942511523
DZ Retrievals/Exits,Failed Exit%,Emil Andrae,PHI,227.6999997,-0.360676172
DZ Retrievals/Exits,Failed Exit per 60,Emil Andrae,PHI,227.6999997,-0.973158262
DZ Retrievals/Exits,Exits w/ Possession per 60,Emil Andrae,PHI,227.6999997,0.572382187
DZ Retrievals/Exits,Exit w/ Possession%,Emil Andrae,PHI,227.6999997,-0.543997434
DZ Retrievals/Exits,Successful Exit%,Emil Andrae,PHI,227.6999997,-0.041615445
DZ Retrievals/Exits,Exits per 60,Emil Andrae,PHI,227.6999997,1.148930661
DZ Retrievals/Exits,Exit off Retrieval%,Emil Andrae,PHI,227.6999997,-0.284571097
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Emil Andrae,PHI,227.6999997,0.638582883
DZ Retrievals/Exits,Successful Retrieval%,Emil Andrae,PHI,227.6999997,0.40053456
DZ Retrievals/Exits,Botched Retrievals per 60,Emil Andrae,PHI,227.6999997,-0.380537123
DZ Retrievals/Exits,Retrievals per 60,Emil Andrae,PHI,227.6999997,1.231808964
DZ Retrievals/Exits,DZ Puck Touches per 60,Emil Andrae,PHI,227.6999997,0.746123506
DZ Retrievals/Exits,Failed Exit%,Egor Zamula,PHI,158.8,-0.026584178
